"id","ID_OBJETIVO","ID_SUBOBJETIVO","SUBOBJETIVO","Categoria_Principal","Categoria_Auxiliar_1","Categoria_Auxiliar_2","Categoria_Auxiliar_3"
"1.4",1,4,"Trabajo","trabajo","justicia",,
"1.4",1,4,"Trabajo","trabajo","normalización",,
"1.4",1,4,"Trabajo","trabajo","permanencia",,
"1.4",1,4,"Trabajo","trabajo","política",,
"1.4",1,4,"Trabajo","trabajo","productividad",,
"1.4",1,4,"Trabajo","trabajo","promoción",,
"1.4",1,4,"Trabajo","trabajo","protección",,
"1.4",1,4,"Trabajo","trabajo","riesgo",,
"1.4",1,4,"Trabajo","trabajo","vinculación",,
"1.4",1,4,"Trabajo","vacaciones",,,
"1.4",1,4,"Trabajo","vacante",,,
"1.5",1,5,"Vivienda","agua","asentamiento",,
"1.5",1,5,"Vivienda","agua","entubada",,
"1.5",1,5,"Vivienda","agua","limpia",,
"1.5",1,5,"Vivienda","agua","potable",,
"1.5",1,5,"Vivienda","agua","saneamiento",,
"1.5",1,5,"Vivienda","agua","vivienda",,
"1.5",1,5,"Vivienda","aguas","asentamiento",,
"1.5",1,5,"Vivienda","aguas","entubada",,
"1.5",1,5,"Vivienda","aguas","limpia",,
"1.5",1,5,"Vivienda","aguas","potable",,
"1.5",1,5,"Vivienda","aguas","saneamiento",,
"1.5",1,5,"Vivienda","aguas","vivienda",,
"1.5",1,5,"Vivienda","alcantarillado",,,
"1.5",1,5,"Vivienda","alumbrado",,,
"1.5",1,5,"Vivienda","apoyo","habitacional",,
"1.5",1,5,"Vivienda","apoyo","hipotecario",,
"1.5",1,5,"Vivienda","apoyo","vivienda",,
"1.5",1,5,"Vivienda","área","común","barrio",
"1.5",1,5,"Vivienda","área","común","colonia",
"1.5",1,5,"Vivienda","área","común","habitacional",
"1.5",1,5,"Vivienda","área","común","publica",
"1.5",1,5,"Vivienda","área","común","publicas",
"1.5",1,5,"Vivienda","área","común","publico",
"1.5",1,5,"Vivienda","área","común","públicos",
"1.5",1,5,"Vivienda","área","común","urbano",
"1.5",1,5,"Vivienda","área","común","vivienda",
"1.5",1,5,"Vivienda","arrendamiento","casa",,
"1.5",1,5,"Vivienda","arrendamiento","casas",,
"1.5",1,5,"Vivienda","arrendamiento","vivienda",,
"1.5",1,5,"Vivienda","asentamiento","humano",,
"1.5",1,5,"Vivienda","asentamiento","irregular",,
"1.5",1,5,"Vivienda","auditorio",,,
"1.5",1,5,"Vivienda","baño","casa",,
"1.5",1,5,"Vivienda","baño","casas",,
"1.5",1,5,"Vivienda","baño","vivienda",,
"1.5",1,5,"Vivienda","barrio",,,
"1.5",1,5,"Vivienda","basura","casa",,
"1.5",1,5,"Vivienda","basura","casas",,
"1.5",1,5,"Vivienda","basura","vivienda",,
"1.5",1,5,"Vivienda","bibliotecas",,,
"1.5",1,5,"Vivienda","calidad","casa",,
"1.5",1,5,"Vivienda","calidad","casas",,
"1.5",1,5,"Vivienda","calidad","vivienda",,
"1.5",1,5,"Vivienda","calle","casa",,
"1.5",1,5,"Vivienda","calle","casas",,
"1.5",1,5,"Vivienda","calle","vivienda",,
"1.5",1,5,"Vivienda","casa de cultura",,,
"1.5",1,5,"Vivienda","centro","comunitario",,
"1.5",1,5,"Vivienda","centro","convivencia",,
"1.5",1,5,"Vivienda","centro de cultura",,,
"1.5",1,5,"Vivienda","chimenea","casa",,
"1.5",1,5,"Vivienda","chimenea","casas",,
"1.5",1,5,"Vivienda","chimenea","vivienda",,
"1.5",1,5,"Vivienda","cocina","casa",,
"1.5",1,5,"Vivienda","cocina","casas",,
"1.5",1,5,"Vivienda","cocina","vivienda",,
"1.5",1,5,"Vivienda","condición","habitacional",,
"1.5",1,5,"Vivienda","crédito","habitacional",,
"1.5",1,5,"Vivienda","crédito","hipotecario",,
"1.5",1,5,"Vivienda","crédito","vivienda",,
"1.5",1,5,"Vivienda","desechos","casa",,
"1.5",1,5,"Vivienda","desechos","casas",,
"1.5",1,5,"Vivienda","desechos","sólidos",,
"1.5",1,5,"Vivienda","desechos","urbanos",,
"1.5",1,5,"Vivienda","desechos","vivienda",,
"1.5",1,5,"Vivienda","drenaje",,,
"1.5",1,5,"Vivienda","emplazamiento","asentamiento",,
"1.5",1,5,"Vivienda","emplazamiento","casa",,
"1.5",1,5,"Vivienda","emplazamiento","casas",,
"1.5",1,5,"Vivienda","emplazamiento","vivienda",,
"1.5",1,5,"Vivienda","equipamiento","cultural","asentamiento",
"1.5",1,5,"Vivienda","equipamiento","cultural","barrio",
"1.5",1,5,"Vivienda","equipamiento","cultural","casa",
"1.5",1,5,"Vivienda","equipamiento","cultural","casas",
"1.5",1,5,"Vivienda","equipamiento","cultural","colonia",
"1.5",1,5,"Vivienda","equipamiento","cultural","habitación",
"1.5",1,5,"Vivienda","equipamiento","cultural","vivienda",
"1.5",1,5,"Vivienda","equipamiento","desarrollo","habitacional",
"1.5",1,5,"Vivienda","equipamiento","desarrollo","vivienda",
"1.5",1,5,"Vivienda","equipamiento","público","asentamiento",
"1.5",1,5,"Vivienda","equipamiento","público","barrio",
"1.5",1,5,"Vivienda","equipamiento","público","casa",
"1.5",1,5,"Vivienda","equipamiento","público","casas",
"1.5",1,5,"Vivienda","equipamiento","público","colonia",
"1.5",1,5,"Vivienda","equipamiento","público","habitación",
"1.5",1,5,"Vivienda","equipamiento","público","vivienda",
"1.5",1,5,"Vivienda","equipamiento","públicos","asentamiento",
"1.5",1,5,"Vivienda","equipamiento","públicos","barrio",
"1.5",1,5,"Vivienda","equipamiento","públicos","casa",
"1.5",1,5,"Vivienda","equipamiento","públicos","casas",
"1.5",1,5,"Vivienda","equipamiento","públicos","colonia",
"1.5",1,5,"Vivienda","equipamiento","públicos","habitación",
"1.5",1,5,"Vivienda","equipamiento","públicos","vivienda",
"1.5",1,5,"Vivienda","equipamiento","recreativo","asentamiento",
"1.5",1,5,"Vivienda","equipamiento","recreativo","barrio",
"1.5",1,5,"Vivienda","equipamiento","recreativo","casa",
"1.5",1,5,"Vivienda","equipamiento","recreativo","casas",
"1.5",1,5,"Vivienda","equipamiento","recreativo","colonia",
"1.5",1,5,"Vivienda","equipamiento","recreativo","habitación",
"1.5",1,5,"Vivienda","equipamiento","recreativo","vivienda",
"1.5",1,5,"Vivienda","equipamiento","seguridad pública","asentamiento",
"1.5",1,5,"Vivienda","equipamiento","seguridad pública","barrio",
"1.5",1,5,"Vivienda","equipamiento","seguridad pública","casa",
"1.5",1,5,"Vivienda","equipamiento","seguridad pública","casas",
"1.5",1,5,"Vivienda","equipamiento","seguridad pública","colonia",
"1.5",1,5,"Vivienda","equipamiento","seguridad pública","habitación",
"1.5",1,5,"Vivienda","equipamiento","seguridad pública","vivienda",
"1.5",1,5,"Vivienda","equipamiento","urbano","asentamiento",
"1.5",1,5,"Vivienda","equipamiento","urbano","barrio",
"1.5",1,5,"Vivienda","equipamiento","urbano","casa",
"1.5",1,5,"Vivienda","equipamiento","urbano","casas",
"1.5",1,5,"Vivienda","equipamiento","urbano","colonia",
"1.5",1,5,"Vivienda","equipamiento","urbano","habitación",
"1.5",1,5,"Vivienda","equipamiento","urbano","vivienda",
"1.5",1,5,"Vivienda","escritura","asentamiento",,
"1.5",1,5,"Vivienda","escritura","casa",,
"1.5",1,5,"Vivienda","escritura","casas",,
"1.5",1,5,"Vivienda","escritura","condominio",,
"1.5",1,5,"Vivienda","escritura","edificio",,
"1.5",1,5,"Vivienda","escritura","inmueble",,
"1.5",1,5,"Vivienda","escritura","propiedad",,
"1.5",1,5,"Vivienda","escritura","terreno",,
"1.5",1,5,"Vivienda","escritura","vivienda",,
"1.5",1,5,"Vivienda","escrituración","asentamiento",,
"1.5",1,5,"Vivienda","escrituración","casa",,
"1.5",1,5,"Vivienda","escrituración","casas",,
"1.5",1,5,"Vivienda","escrituración","condominio",,
"1.5",1,5,"Vivienda","escrituración","edificio",,
"1.5",1,5,"Vivienda","escrituración","inmueble",,
"1.5",1,5,"Vivienda","escrituración","propiedad",,
"1.5",1,5,"Vivienda","escrituración","terreno",,
"1.5",1,5,"Vivienda","escrituración","vivienda",,
"1.5",1,5,"Vivienda","espacio","cultural","asentamiento",
"1.5",1,5,"Vivienda","espacio","cultural","barrio",
"1.5",1,5,"Vivienda","espacio","cultural","casa",
"1.5",1,5,"Vivienda","espacio","cultural","casas",
"1.5",1,5,"Vivienda","espacio","cultural","colonia",
"1.5",1,5,"Vivienda","espacio","cultural","habitación",
"1.5",1,5,"Vivienda","espacio","cultural","vivienda",
"1.5",1,5,"Vivienda","espacio","público","asentamiento",
"1.5",1,5,"Vivienda","espacio","público","barrio",
"1.5",1,5,"Vivienda","espacio","público","casa",
"1.5",1,5,"Vivienda","espacio","público","casas",
"1.5",1,5,"Vivienda","espacio","público","colonia",
"1.5",1,5,"Vivienda","espacio","público","habitación",
"1.5",1,5,"Vivienda","espacio","público","vivienda",
"1.5",1,5,"Vivienda","espacio","públicos","asentamiento",
"1.5",1,5,"Vivienda","espacio","públicos","barrio",
"1.5",1,5,"Vivienda","espacio","públicos","casa",
"1.5",1,5,"Vivienda","espacio","públicos","casas",
"1.5",1,5,"Vivienda","espacio","públicos","colonia",
"1.5",1,5,"Vivienda","espacio","públicos","habitación",
"1.5",1,5,"Vivienda","espacio","públicos","vivienda",
"1.5",1,5,"Vivienda","espacio","recreativo","asentamiento",
"1.5",1,5,"Vivienda","espacio","recreativo","barrio",
"1.5",1,5,"Vivienda","espacio","recreativo","casa",
"1.5",1,5,"Vivienda","espacio","recreativo","casas",
"1.5",1,5,"Vivienda","espacio","recreativo","colonia",
"1.5",1,5,"Vivienda","espacio","recreativo","habitación",
"1.5",1,5,"Vivienda","espacio","recreativo","vivienda",
"1.5",1,5,"Vivienda","espacio","seguridad pública","asentamiento",
"1.5",1,5,"Vivienda","espacio","seguridad pública","barrio",
"1.5",1,5,"Vivienda","espacio","seguridad pública","casa",
"1.5",1,5,"Vivienda","espacio","seguridad pública","casas",
"1.5",1,5,"Vivienda","espacio","seguridad pública","colonia",
"1.5",1,5,"Vivienda","espacio","seguridad pública","habitación",
"1.5",1,5,"Vivienda","espacio","seguridad pública","vivienda",
"1.5",1,5,"Vivienda","espacio","urbano","asentamiento",
"1.5",1,5,"Vivienda","espacio","urbano","barrio",
"1.5",1,5,"Vivienda","espacio","urbano","casa",
"1.5",1,5,"Vivienda","espacio","urbano","casas",
"1.5",1,5,"Vivienda","espacio","urbano","colonia",
"1.5",1,5,"Vivienda","espacio","urbano","habitación",
"1.5",1,5,"Vivienda","espacio","urbano","vivienda",
"1.5",1,5,"Vivienda","funcionalidad","casa",,
"1.5",1,5,"Vivienda","funcionalidad","casas",,
"1.5",1,5,"Vivienda","funcionalidad","vivienda",,
"1.5",1,5,"Vivienda","habitacional",,,
"1.5",1,5,"Vivienda","hacinamiento","casa",,
"1.5",1,5,"Vivienda","hacinamiento","casas",,
"1.5",1,5,"Vivienda","hacinamiento","vivienda",,
"1.5",1,5,"Vivienda","infraestructura","básico","asentamiento",
"1.5",1,5,"Vivienda","infraestructura","básico","casa",
"1.5",1,5,"Vivienda","infraestructura","básico","casas",
"1.5",1,5,"Vivienda","infraestructura","básico","habitación",
"1.5",1,5,"Vivienda","infraestructura","básico","localidades",
"1.5",1,5,"Vivienda","infraestructura","básico","vivienda",
"1.5",1,5,"Vivienda","infraestructura","complementario","asentamiento",
"1.5",1,5,"Vivienda","infraestructura","complementario","casa",
"1.5",1,5,"Vivienda","infraestructura","complementario","casas",
"1.5",1,5,"Vivienda","infraestructura","complementario","habitación",
"1.5",1,5,"Vivienda","infraestructura","complementario","localidades",
"1.5",1,5,"Vivienda","infraestructura","complementario","vivienda",
"1.5",1,5,"Vivienda","internet","casa",,
"1.5",1,5,"Vivienda","internet","casas",,
"1.5",1,5,"Vivienda","internet","vivienda",,
"1.5",1,5,"Vivienda","jurídica","certeza","asentamiento",
"1.5",1,5,"Vivienda","jurídica","certeza","casa",
"1.5",1,5,"Vivienda","jurídica","certeza","casas",
"1.5",1,5,"Vivienda","jurídica","certeza","patrimonio",
"1.5",1,5,"Vivienda","jurídica","certeza","tenencia",
"1.5",1,5,"Vivienda","jurídica","certeza","vivienda",
"1.5",1,5,"Vivienda","jurídica","certidumbre","asentamiento",
"1.5",1,5,"Vivienda","jurídica","certidumbre","casa",
"1.5",1,5,"Vivienda","jurídica","certidumbre","casas",
"1.5",1,5,"Vivienda","jurídica","certidumbre","patrimonio",
"1.5",1,5,"Vivienda","jurídica","certidumbre","tenencia",
"1.5",1,5,"Vivienda","jurídica","certidumbre","vivienda",
"1.5",1,5,"Vivienda","jurídica","seguridad","asentamiento",
"1.5",1,5,"Vivienda","jurídica","seguridad","casa",
"1.5",1,5,"Vivienda","jurídica","seguridad","casas",
"1.5",1,5,"Vivienda","jurídica","seguridad","patrimonio",
"1.5",1,5,"Vivienda","jurídica","seguridad","tenencia",
"1.5",1,5,"Vivienda","jurídica","seguridad","vivienda",
"1.5",1,5,"Vivienda","letrina","casa",,
"1.5",1,5,"Vivienda","letrina","casas",,
"1.5",1,5,"Vivienda","letrina","vivienda",,
"1.5",1,5,"Vivienda","mantenimiento","casa",,
"1.5",1,5,"Vivienda","mantenimiento","casas",,
"1.5",1,5,"Vivienda","mantenimiento","vivienda",,
"1.5",1,5,"Vivienda","muro","casa",,
"1.5",1,5,"Vivienda","muro","casas",,
"1.5",1,5,"Vivienda","muro","vivienda",,
"1.5",1,5,"Vivienda","museo",,,
"1.5",1,5,"Vivienda","parque","casa",,
"1.5",1,5,"Vivienda","parque","casas",,
"1.5",1,5,"Vivienda","parque","vivienda",,
"1.5",1,5,"Vivienda","pavimento","casa",,
"1.5",1,5,"Vivienda","pavimento","casas",,
"1.5",1,5,"Vivienda","pavimento","vivienda",,
"1.5",1,5,"Vivienda","piso","casa",,
"1.5",1,5,"Vivienda","piso","casas",,
"1.5",1,5,"Vivienda","piso","vivienda",,
"1.5",1,5,"Vivienda","préstamo","habitacional",,
"1.5",1,5,"Vivienda","préstamo","hipotecario",,
"1.5",1,5,"Vivienda","préstamo","vivienda",,
"1.5",1,5,"Vivienda","reconstrucción","casa",,
"1.5",1,5,"Vivienda","reconstrucción","casas",,
"1.5",1,5,"Vivienda","reconstrucción","vivienda",,
"1.5",1,5,"Vivienda","renta","casa",,
"1.5",1,5,"Vivienda","renta","casas",,
"1.5",1,5,"Vivienda","renta","vivienda",,
"1.5",1,5,"Vivienda","reserva","territorial","asentamiento",
"1.5",1,5,"Vivienda","reserva","territorial","casa",
"1.5",1,5,"Vivienda","reserva","territorial","casas",
"1.5",1,5,"Vivienda","reserva","territorial","vivienda",
"1.5",1,5,"Vivienda","residuos","casa",,
"1.5",1,5,"Vivienda","residuos","casas",,
"1.5",1,5,"Vivienda","residuos","sólidos",,
"1.5",1,5,"Vivienda","residuos","urbanos",,
"1.5",1,5,"Vivienda","residuos","vivienda",,
"1.5",1,5,"Vivienda","seguridad","ubicación","asentamiento",
"1.5",1,5,"Vivienda","seguridad","ubicación","casa",
"1.5",1,5,"Vivienda","seguridad","ubicación","casas",
"1.5",1,5,"Vivienda","seguridad","ubicación","vivienda",
"1.5",1,5,"Vivienda","servicio","básico","asentamiento",
"1.5",1,5,"Vivienda","servicio","básico","casa",
"1.5",1,5,"Vivienda","servicio","básico","casas",
"1.5",1,5,"Vivienda","servicio","básico","habitación",
"1.5",1,5,"Vivienda","servicio","básico","localidades",
"1.5",1,5,"Vivienda","servicio","básico","vivienda",
"1.5",1,5,"Vivienda","servicio","complementario","asentamiento",
"1.5",1,5,"Vivienda","servicio","complementario","casa",
"1.5",1,5,"Vivienda","servicio","complementario","casas",
"1.5",1,5,"Vivienda","servicio","complementario","habitación",
"1.5",1,5,"Vivienda","servicio","complementario","localidades",
"1.5",1,5,"Vivienda","servicio","complementario","vivienda",
"1.5",1,5,"Vivienda","solución","habitacional",,
"1.5",1,5,"Vivienda","teatro",,,
"1.5",1,5,"Vivienda","techo","casa",,
"1.5",1,5,"Vivienda","techo","casas",,
"1.5",1,5,"Vivienda","techo","vivienda",,
"1.5",1,5,"Vivienda","teléfono","casa",,
"1.5",1,5,"Vivienda","teléfono","casas",,
"1.5",1,5,"Vivienda","teléfono","vivienda",,
"1.5",1,5,"Vivienda","territorial","desarrollo","asentamiento",
"1.5",1,5,"Vivienda","territorial","desarrollo","casa",
"1.5",1,5,"Vivienda","territorial","desarrollo","casas",
"1.5",1,5,"Vivienda","territorial","desarrollo","habitación",
"1.5",1,5,"Vivienda","territorial","desarrollo","localidades",
"1.5",1,5,"Vivienda","territorial","desarrollo","vivienda",
"1.5",1,5,"Vivienda","territorial","ordenamiento","asentamiento",
"1.5",1,5,"Vivienda","territorial","ordenamiento","casa",
"1.5",1,5,"Vivienda","territorial","ordenamiento","casas",
"1.5",1,5,"Vivienda","territorial","ordenamiento","habitación",
"1.5",1,5,"Vivienda","territorial","ordenamiento","localidades",
"1.5",1,5,"Vivienda","territorial","ordenamiento","vivienda",
"1.5",1,5,"Vivienda","territorial","planeación","asentamiento",
"1.5",1,5,"Vivienda","territorial","planeación","casa",
"1.5",1,5,"Vivienda","territorial","planeación","casas",
"1.5",1,5,"Vivienda","territorial","planeación","habitación",
"1.5",1,5,"Vivienda","territorial","planeación","localidades",
"1.5",1,5,"Vivienda","territorial","planeación","vivienda",
"1.5",1,5,"Vivienda","tinaco","casa",,
"1.5",1,5,"Vivienda","tinaco","casas",,
"1.5",1,5,"Vivienda","tinaco","vivienda",,
"1.5",1,5,"Vivienda","vecindario",,,
"1.5",1,5,"Vivienda","vivienda","adquisición",,
"1.5",1,5,"Vivienda","vivienda","compra",,
"1.5",1,5,"Vivienda","vivienda","desarrollo",,
"1.5",1,5,"Vivienda","vivienda","electricidad",,
"1.5",1,5,"Vivienda","vivienda","electrificación",,
"1.5",1,5,"Vivienda","vivienda","financiamiento",,
"1.5",1,5,"Vivienda","vivienda","mejora",,
"1.5",1,5,"Vivienda","vivienda","problema",,
"1.5",1,5,"Vivienda","vivienda","rural",,
"1.5",1,5,"Vivienda","vivienda","social",,
"1.5",1,5,"Vivienda","vivienda","solución",,
"1.5",1,5,"Vivienda","vivienda","subsidio",,
"1.6",1,6,"Seguridad social","accidente","trabajo",,
"1.6",1,6,"Seguridad social","afore",,,
"1.6",1,6,"Seguridad social","alumbramiento",,,
"1.6",1,6,"Seguridad social","alumbramientos",,,
"1.6",1,6,"Seguridad social","atención","médica",,
"1.6",1,6,"Seguridad social","atención","médicas",,
"1.6",1,6,"Seguridad social","atención","salud",,
"1.6",1,6,"Seguridad social","bolsa","trabajo",,
"1.6",1,6,"Seguridad social","bono","pensión",,
"1.6",1,6,"Seguridad social","centro de salud",,,
"1.6",1,6,"Seguridad social","cesantía","adulto mayor",,
"1.6",1,6,"Seguridad social","cesantía","adultos mayores",,
"1.6",1,6,"Seguridad social","cesantía","edad avanzada",,
"1.6",1,6,"Seguridad social","cesantía","vejez",,
"1.6",1,6,"Seguridad social","clínica",,,
"1.6",1,6,"Seguridad social","consulta","médica",,
"1.6",1,6,"Seguridad social","consulta","médicas",,
"1.6",1,6,"Seguridad social","consulta","salud",,
"1.6",1,6,"Seguridad social","consultas","médica",,
"1.6",1,6,"Seguridad social","consultas","médicas",,
"1.6",1,6,"Seguridad social","consultas","salud",,
"1.6",1,6,"Seguridad social","crédito","hipotecario",,
"1.6",1,6,"Seguridad social","crédito","personal",,
"1.6",1,6,"Seguridad social","crédito","vivienda",,
"1.6",1,6,"Seguridad social","cuidado","infantil",,
"1.6",1,6,"Seguridad social","derechohabiente",,,
"1.6",1,6,"Seguridad social","embarazo",,,
"1.6",1,6,"Seguridad social","empleo","acceso",,
"1.6",1,6,"Seguridad social","empleo","colocación",,
"1.6",1,6,"Seguridad social","empleo","contingencia",,
"1.6",1,6,"Seguridad social","empleo","contingencias",,
"1.6",1,6,"Seguridad social","empleo","intermediación",,
"1.6",1,6,"Seguridad social","empleo","Promoción",,
"1.6",1,6,"Seguridad social","empleo","temporal",,
"1.6",1,6,"Seguridad social","empleo","vinculación",,
"1.6",1,6,"Seguridad social","empleos","acceso",,
"1.6",1,6,"Seguridad social","empleos","colocación",,
"1.6",1,6,"Seguridad social","empleos","contingencia",,
"1.6",1,6,"Seguridad social","empleos","contingencias",,
"1.6",1,6,"Seguridad social","empleos","intermediación",,
"1.6",1,6,"Seguridad social","empleos","Promoción",,
"1.6",1,6,"Seguridad social","empleos","temporal",,
"1.6",1,6,"Seguridad social","empleos","vinculación",,
"1.6",1,6,"Seguridad social","enfermedad",,,
"1.6",1,6,"Seguridad social","enfermero",,,
"1.6",1,6,"Seguridad social","estancia infantil",,,
"1.6",1,6,"Seguridad social","farmacéutica","asistencia",,
"1.6",1,6,"Seguridad social","farmacéutica","atención",,
"1.6",1,6,"Seguridad social","farmacéutica","cuidados",,
"1.6",1,6,"Seguridad social","gasto","catastrófico",,
"1.6",1,6,"Seguridad social","gasto","catastróficos",,
"1.6",1,6,"Seguridad social","gasto","funeral",,
"1.6",1,6,"Seguridad social","gasto","funerario",,
"1.6",1,6,"Seguridad social","guardería",,,
"1.6",1,6,"Seguridad social","guarderías",,,
"1.6",1,6,"Seguridad social","hospital","consulta",,
"1.6",1,6,"Seguridad social","hospital","consultas",,
"1.6",1,6,"Seguridad social","hospital","medicina",,
"1.6",1,6,"Seguridad social","hospital","salud",,
"1.6",1,6,"Seguridad social","hospitalaria","asistencia",,
"1.6",1,6,"Seguridad social","hospitalaria","atención",,
"1.6",1,6,"Seguridad social","hospitalaria","cuidados",,
"1.6",1,6,"Seguridad social","hospitales","consulta",,
"1.6",1,6,"Seguridad social","hospitales","consultas",,
"1.6",1,6,"Seguridad social","hospitales","medicina",,
"1.6",1,6,"Seguridad social","hospitales","salud",,
"1.6",1,6,"Seguridad social","incapacidad","permanente",,
"1.6",1,6,"Seguridad social","incapacidad","temporal",,
"1.6",1,6,"Seguridad social","jubilación",,,
"1.6",1,6,"Seguridad social","laboral","acceso",,
"1.6",1,6,"Seguridad social","laboral","colocación",,
"1.6",1,6,"Seguridad social","laboral","contingencia",,
"1.6",1,6,"Seguridad social","laboral","contingencias",,
"1.6",1,6,"Seguridad social","laboral","incapacidad",,
"1.6",1,6,"Seguridad social","laboral","indemnización",,
"1.6",1,6,"Seguridad social","laboral","intermediación",,
"1.6",1,6,"Seguridad social","laboral","Promoción",,
"1.6",1,6,"Seguridad social","laboral","temporal",,
"1.6",1,6,"Seguridad social","laboral","vinculación",,
"1.6",1,6,"Seguridad social","materno","atención",,
"1.6",1,6,"Seguridad social","materno","consulta",,
"1.6",1,6,"Seguridad social","materno","consultas",,
"1.6",1,6,"Seguridad social","materno","control",,
"1.6",1,6,"Seguridad social","materno","cuidados",,
"1.6",1,6,"Seguridad social","materno","mortalidad",,
"1.6",1,6,"Seguridad social","materno","prevención",,
"1.6",1,6,"Seguridad social","médica","asistencia",,
"1.6",1,6,"Seguridad social","médica","atención",,
"1.6",1,6,"Seguridad social","médica","cuidados",,
"1.6",1,6,"Seguridad social","médica",,,
"1.6",1,6,"Seguridad social","medicamento",,,
"1.6",1,6,"Seguridad social","medicamentos","asistencia",,
"1.6",1,6,"Seguridad social","medicamentos","atención",,
"1.6",1,6,"Seguridad social","medicamentos","cuidados",,
"1.6",1,6,"Seguridad social","medicamentos",,,
"1.6",1,6,"Seguridad social","médicas","asistencia",,
"1.6",1,6,"Seguridad social","médicas","atención",,
"1.6",1,6,"Seguridad social","médicas","cuidados",,
"1.6",1,6,"Seguridad social","médicas",,,
"1.6",1,6,"Seguridad social","medicina","asistencia",,
"1.6",1,6,"Seguridad social","medicina","atención",,
"1.6",1,6,"Seguridad social","medicina","cuidados",,
"1.6",1,6,"Seguridad social","medicina",,,
"1.6",1,6,"Seguridad social","medicinas","asistencia",,
"1.6",1,6,"Seguridad social","medicinas","atención",,
"1.6",1,6,"Seguridad social","medicinas","cuidados",,
"1.6",1,6,"Seguridad social","medicinas",,,
"1.6",1,6,"Seguridad social","médico","asistencia",,
"1.6",1,6,"Seguridad social","médico","atención",,
"1.6",1,6,"Seguridad social","médico","cuidados",,
"1.6",1,6,"Seguridad social","médico",,,
"1.6",1,6,"Seguridad social","médicos","asistencia",,
"1.6",1,6,"Seguridad social","médicos","atención",,
"1.6",1,6,"Seguridad social","médicos","cuidados",,
"1.6",1,6,"Seguridad social","médicos",,,
"1.6",1,6,"Seguridad social","neonato","atención",,
"1.6",1,6,"Seguridad social","neonato","consulta",,
"1.6",1,6,"Seguridad social","neonato","consultas",,
"1.6",1,6,"Seguridad social","neonato","control",,
"1.6",1,6,"Seguridad social","neonato","cuidados",,
"1.6",1,6,"Seguridad social","neonato","mortalidad",,
"1.6",1,6,"Seguridad social","neonato","prevención",,
"1.6",1,6,"Seguridad social","orfandad",,,
"1.6",1,6,"Seguridad social","pago","funeral",,
"1.6",1,6,"Seguridad social","pago","funerario",,
"1.6",1,6,"Seguridad social","pago","prestaciones",,
"1.6",1,6,"Seguridad social","parto",,,
"1.6",1,6,"Seguridad social","partos",,,
"1.6",1,6,"Seguridad social","pensión","desempleo",,
"1.6",1,6,"Seguridad social","pensión","discapacidad",,
"1.6",1,6,"Seguridad social","pensión","invalidez",,
"1.6",1,6,"Seguridad social","pensión","maternidad",,
"1.6",1,6,"Seguridad social","pensión","muerte",,
"1.6",1,6,"Seguridad social","pensión","orfandad",,
"1.6",1,6,"Seguridad social","pensión","paternidad",,
"1.6",1,6,"Seguridad social","pensión","retiro",,
"1.6",1,6,"Seguridad social","pensión","vejez",,
"1.6",1,6,"Seguridad social","pensión","viudez",,
"1.6",1,6,"Seguridad social","pensión",,,
"1.6",1,6,"Seguridad social","prenatal","atención",,
"1.6",1,6,"Seguridad social","prenatal","consulta",,
"1.6",1,6,"Seguridad social","prenatal","consultas",,
"1.6",1,6,"Seguridad social","prenatal","control",,
"1.6",1,6,"Seguridad social","prenatal","cuidados",,
"1.6",1,6,"Seguridad social","prenatal","mortalidad",,
"1.6",1,6,"Seguridad social","prenatal","prevención",,
"1.6",1,6,"Seguridad social","prestaciones","cultural",,
"1.6",1,6,"Seguridad social","prestaciones","deportivos",,
"1.6",1,6,"Seguridad social","prestaciones","desempleo",,
"1.6",1,6,"Seguridad social","prestaciones","discapacidad",,
"1.6",1,6,"Seguridad social","prestaciones","económica",,
"1.6",1,6,"Seguridad social","prestaciones","funeral",,
"1.6",1,6,"Seguridad social","prestaciones","invalidez",,
"1.6",1,6,"Seguridad social","prestaciones","laboral",,
"1.6",1,6,"Seguridad social","prestaciones","maternidad",,
"1.6",1,6,"Seguridad social","prestaciones","muerte",,
"1.6",1,6,"Seguridad social","prestaciones","orfandad",,
"1.6",1,6,"Seguridad social","prestaciones","paternidad",,
"1.6",1,6,"Seguridad social","prestaciones","recreativos",,
"1.6",1,6,"Seguridad social","prestaciones","retiro",,
"1.6",1,6,"Seguridad social","prestaciones","riesgo",,
"1.6",1,6,"Seguridad social","prestaciones","social",,
"1.6",1,6,"Seguridad social","prestaciones","vejez",,
"1.6",1,6,"Seguridad social","prestaciones","viudez",,
"1.6",1,6,"Seguridad social","prestaciones","vivienda",,
"1.6",1,6,"Seguridad social","préstamo","hipotecario",,
"1.6",1,6,"Seguridad social","préstamo","personal",,
"1.6",1,6,"Seguridad social","préstamo","vivienda",,
"1.6",1,6,"Seguridad social","primer nivel",,,
"1.6",1,6,"Seguridad social","puerperio",,,
"1.6",1,6,"Seguridad social","quirúrgica","asistencia",,
"1.6",1,6,"Seguridad social","quirúrgica","atención",,
"1.6",1,6,"Seguridad social","quirúrgica","cuidados",,
"1.6",1,6,"Seguridad social","retiro",,,
"1.6",1,6,"Seguridad social","riesgo","desempleo",,
"1.6",1,6,"Seguridad social","riesgo","laboral",,
